x,y,order
118,248,196
119,248,197
120,248,198
121,248,199
122,248,200
123,248,201
124,248,202
125,248,203
126,248,204
127,248,205
128,248,206
129,248,207
130,248,208
131,248,209
132,248,210
133,248,211
134,248,212
135,248,213
136,248,214
137,248,215
138,248,216
139,249,217
140,249,218
141,249,219
142,249,220
143,249,221
144,249,222
145,249,223
146,249,224
147,249,225
148,249,226
149,249,227
150,249,228
151,249,229
152,249,230
153,249,231
154,249,232
155,249,233
156,249,234
157,249,235
158,248,236
159,248,237
160,248,238
161,248,239
162,248,240
163,248,241
164,248,242
165,248,243
166,248,244
167,248,245
168,248,246
169,248,247
170,248,248
171,248,249
172,248,250
173,248,251
174,248,252
175,248,253
176,248,254
177,248,255
178,248,256
179,248,257
180,248,258
181,248,259
182,248,260
183,248,261
184,248,262
185,248,263
186,248,264
187,248,265
188,248,266
189,248,267
190,248,268
191,248,269
192,248,270
193,248,271
194,248,272
195,248,273
196,248,274
197,248,275
198,248,276
199,248,277
200,248,278
201,248,279
202,248,280
203,248,281
204,248,282
205,248,283
206,248,284
207,248,285
208,248,286
209,248,287
210,248,288
211,248,289
212,248,290
213,248,291
214,248,292
215,248,293
216,248,294
217,248,295
218,248,296
219,248,297
220,248,298
221,248,299
222,248,300
223,248,301
224,248,302
225,248,303
226,248,304
227,248,305
228,248,306
229,248,307
230,248,308
231,248,309
232,248,310
233,248,311
234,248,312
235,248,313
236,248,314
237,248,315
238,248,316
239,248,317
240,248,318
241,248,319
242,248,320
243,248,321
244,248,322
245,248,323
246,248,324
246,247,325
246,246,326
246,245,327
247,244,328
246,243,329
247,242,330
247,241,331
247,240,332
247,239,333
247,238,334
247,237,335
247,236,336
248,235,337
248,234,338
248,233,339
248,232,340
248,231,341
248,230,342
248,229,343
248,228,344
248,227,345
248,226,346
248,225,347
248,224,348
248,223,349
248,222,350
248,221,351
248,220,352
248,219,353
248,218,354
248,217,355
248,216,356
248,215,357
248,214,358
248,213,359
248,212,360
248,211,361
248,210,362
248,209,363
248,208,364
248,207,365
248,206,366
248,205,367
248,204,368
248,203,369
248,202,370
248,201,371
248,200,372
248,199,373
248,198,374
248,197,375
248,196,376
248,195,377
248,194,378
248,193,379
248,192,380
248,191,381
248,190,382
248,189,383
248,188,384
248,187,385
248,186,386
248,185,387
248,184,388
248,183,389
248,182,390
248,181,391
248,180,392
248,179,393
248,178,394
248,177,395
248,176,396
248,175,397
248,174,398
248,173,399
248,172,400
248,171,401
248,170,402
248,169,403
248,168,404
248,167,405
248,166,406
248,165,407
248,164,408
248,163,409
248,162,410
248,161,411
248,160,412
248,159,413
248,158,414
248,157,415
248,156,416
248,155,417
248,154,418
248,153,419
248,152,420
248,151,421
248,150,422
248,149,423
248,148,424
248,147,425
248,146,426
248,145,427
248,144,428
248,143,429
248,142,430
248,141,431
248,140,432
248,139,433
248,138,434
248,137,435
248,136,436
248,135,437
248,134,438
248,133,439
248,132,440
248,131,441
248,130,442
248,129,443
248,128,444
248,127,445
248,126,446
248,125,447
248,124,448
248,123,449
248,122,450
248,121,451
248,120,452
248,119,453
248,118,454
248,117,455
248,116,456
248,115,457
248,114,458
248,113,459
248,112,460
248,111,461
248,110,462
248,109,463
248,108,464
248,107,465
248,106,466
248,105,467
248,104,468
248,103,469
248,102,470
248,101,471
248,100,472
248,99,473
248,98,474
248,97,475
248,96,476
248,95,477
248,94,478
248,93,479
248,92,480
248,91,481
248,90,482
248,89,483
248,88,484
248,87,485
248,86,486
248,85,487
248,84,488
247,83,489
247,82,490
247,81,491
247,80,492
246,79,493
246,78,494
246,77,495
246,76,496
246,75,497
246,74,498
246,73,499
246,72,500
246,71,501
246,70,502
246,69,503
246,68,504
246,67,505
246,66,506
246,65,507
246,64,508
245,64,509
244,64,510
243,64,511
242,64,512
241,65,513
240,65,514
239,65,515
238,65,516
237,65,517
236,66,518
235,66,519
234,66,520
233,66,521
232,67,522
231,67,523
230,67,524
229,67,525
228,67,526
227,68,527
226,68,528
225,68,529
224,68,530
223,68,531
